StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q94,Q95,Q129,Q96,Q128,Q131,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2022-05-07 15:04:18,2022-05-07 15:13:40,0,173.54.73.152,100,562,1,2022-05-07 15:13:41,R_1oheWL3Ml2Rfxrs,,,,,40.6679,-74.1178,anonymous,EN,1,0,0,7.316,0,0,0,3.113,0,50,0,0,16.003,0,18.224,18.224,22.996,1,1,4,603,213,Region #2,17,17.349,17.349,22.669,1,0,0,25.011,0,,,,,,,,,,,,,,,,,,,,,,,0,0,15.006,0,2,4,3,,"To see how people would choose what task they would do and what they would assign others. ",1,,2,"the movements seemed unnatural, and I would assume someone else would choose randomization.",,1,1,6392NwKkvp,Study1_MoHi10,,23,R_1oheWL3Ml2Rfxrs,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: it was hard trying to count 
<br>Player3-Overestimator: yeah
<br>Player4-Underestimator: i just guessed
<br>Player2-Underestimator: i tried to count them all but only got to like 4 haha
<br>Player3-Overestimator: me too
<br>Player1-Overestimator: I counted the big ones and just said any number over that 
<br>Player1-Overestimator: lol 
<br>Player2-Underestimator: i guessed too
<br>Player3-Overestimator: what did yall have
<br>Player2-Underestimator: i put 50
<br>Player4-Underestimator: 100
<br>Player3-Overestimator: i put 50 too?
<br>Player1-Overestimator: wait I put 50 too 
<br>Player1-Overestimator: LOLL
<br>Player3-Overestimator: omg loll
<br>Player1-Overestimator: then I think we each had a different prompt maybe 
<br>Player2-Underestimator: omg what how did i get underestimator and u got over LMAO
<br>Player3-Overestimator: maybe different pictures we r seeing
<br>Player4-Underestimator: probably
<br>Player1-Overestimator: I had dots 
<br>Player2-Underestimator: yeah maybe
<br>Player3-Overestimator: me too dots
<br>Player3-Overestimator: different sizes
<br>Player3-Overestimator: dots
<br>Player1-Overestimator: me too 
<br>Player3-Overestimator: well its nice meeting u guys:)
<br>Player3-Overestimator: bye
<br>Player2-Underestimator: same! sort of
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-05-07 14:59:25,2022-05-07 15:14:00,0,216.165.95.162,100,874,1,2022-05-07 15:14:01,R_1fluHbZMfAQFlw8,,,,,40.7359,-73.9904,anonymous,EN,1,0,0,175.517,0,0,0,3.021,0,100,0,0,17.894,0,0,0,22.836,0,1,5,635,74,Region #2,16,0,0,22.161,0,0,0,25.111,0,,,,,,,,,,,0,0,15.109,0,,,,,,,,,,,,,2,6,9,no,Determine how how selfish people would be if they weren't being watched and dealt with people they didn't know,1,,1,,no,1,1,6392NwKkvp,Study1_MoHi10,,23,R_1fluHbZMfAQFlw8,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: it was hard trying to count 
<br>Player3-Overestimator: yeah
<br>Player4-Underestimator: i just guessed
<br>Player2-Underestimator: i tried to count them all but only got to like 4 haha
<br>Player3-Overestimator: me too
<br>Player1-Overestimator: I counted the big ones and just said any number over that 
<br>Player1-Overestimator: lol 
<br>Player2-Underestimator: i guessed too
<br>Player3-Overestimator: what did yall have
<br>Player2-Underestimator: i put 50
<br>Player4-Underestimator: 100
<br>Player3-Overestimator: i put 50 too?
<br>Player1-Overestimator: wait I put 50 too 
<br>Player1-Overestimator: LOLL
<br>Player3-Overestimator: omg loll
<br>Player1-Overestimator: then I think we each had a different prompt maybe 
<br>Player2-Underestimator: omg what how did i get underestimator and u got over LMAO
<br>Player3-Overestimator: maybe different pictures we r seeing
<br>Player4-Underestimator: probably
<br>Player1-Overestimator: I had dots 
<br>Player2-Underestimator: yeah maybe
<br>Player3-Overestimator: me too dots
<br>Player3-Overestimator: different sizes
<br>Player3-Overestimator: dots
<br>Player1-Overestimator: me too 
<br>Player3-Overestimator: well its nice meeting u guys:)
<br>Player3-Overestimator: bye
<br>Player2-Underestimator: same! sort of
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-05-07 15:09:56,2022-05-07 15:21:10,0,74.71.208.221,100,673,1,2022-05-07 15:21:10,R_3lK6s52pWmdaGvV,,,,,40.6375,-74.0216,anonymous,EN,1,0,0,650.583,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,24,R_3lK6s52pWmdaGvV,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,No available participant -- Survey terminated,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 15:02:27,2022-05-07 15:25:09,0,207.172.175.165,100,1362,1,2022-05-07 15:25:09,R_1o8aTQO2beJHgTF,,,,,40.7263,-73.9818,anonymous,EN,1,16.041,16.041,117.106,1,0,0,3.106,0,50,0,0,0.411,0,0,0,31.183,0,1,4,787,349,Region #2,16,9.867,9.867,34.869,1,0,0,25.086,0,,,,,,,0,0,15.007,0,,,,,,,,,,,,,,,,,1,6,7,the video(screen-recording) takes a while to load and it always gets stuck,is there a better way for the researchers to assign tasks to the participants?,1,,2,"It does not make sense how it was completed so fast.  ",,1,1,6392NwKkvp,Study1_MoHi10,,23,R_1o8aTQO2beJHgTF,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player1-Overestimator: it was hard trying to count 
<br>Player3-Overestimator: yeah
<br>Player4-Underestimator: i just guessed
<br>Player2-Underestimator: i tried to count them all but only got to like 4 haha
<br>Player3-Overestimator: me too
<br>Player1-Overestimator: I counted the big ones and just said any number over that 
<br>Player1-Overestimator: lol 
<br>Player2-Underestimator: i guessed too
<br>Player3-Overestimator: what did yall have
<br>Player2-Underestimator: i put 50
<br>Player4-Underestimator: 100
<br>Player3-Overestimator: i put 50 too?
<br>Player1-Overestimator: wait I put 50 too 
<br>Player1-Overestimator: LOLL
<br>Player3-Overestimator: omg loll
<br>Player1-Overestimator: then I think we each had a different prompt maybe 
<br>Player2-Underestimator: omg what how did i get underestimator and u got over LMAO
<br>Player3-Overestimator: maybe different pictures we r seeing
<br>Player4-Underestimator: probably
<br>Player1-Overestimator: I had dots 
<br>Player2-Underestimator: yeah maybe
<br>Player3-Overestimator: me too dots
<br>Player3-Overestimator: different sizes
<br>Player3-Overestimator: dots
<br>Player1-Overestimator: me too 
<br>Player3-Overestimator: well its nice meeting u guys:)
<br>Player3-Overestimator: bye
<br>Player2-Underestimator: same! sort of
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-05-07 16:09:24,2022-05-07 16:12:41,0,216.165.95.139,100,197,1,2022-05-07 16:12:42,R_27NKo2Zt6WxtGTE,,,,,40.7359,-73.9904,anonymous,EN,1,8.945,186.212,186.672,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,25,R_27NKo2Zt6WxtGTE,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,No available participant -- Survey terminated,600,,no,yes,,,,,,,,,,,,,,
2022-05-07 15:59:48,2022-05-07 16:40:51,0,216.165.95.135,100,2462,1,2022-05-07 16:40:52,R_eD8n4FU4gXCtVLz,,,,,40.7359,-73.9904,anonymous,EN,1,0,0,1542.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study1_MoHi10,,25,R_eD8n4FU4gXCtVLz,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,No available participant -- Survey terminated,600,,no,yes,,,,,,,,,,,,,,
2022-05-08 10:59:08,2022-05-08 11:12:34,0,216.165.95.137,100,806,1,2022-05-08 11:12:35,R_sFpFBaGgNsSUmEp,,,,,40.7359,-73.9904,anonymous,EN,1,0,0,172.481,0,0,0,3.006,0,42,0,0,79.644,0,0,0,22.383,0,1,4,873,49,Region #2,17,10.171,10.604,22.049,2,0,0,25.007,0,,,,,,,,,,,,,,,,,,,0,0,15.006,0,,,,,1,1,10,,"idk ",1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,26,R_sFpFBaGgNsSUmEp,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player2-Underestimator: hi
<br>Player3-Overestimator: yeah so I guessed for more dots i guess
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: i also guessed
<br>Player1-Overestimator: more dots
<br>Player2-Underestimator: lol i thought it was 40
<br>Player4-Underestimator: i guessed like 60
<br>Player3-Overestimator: I said 42
<br>Player1-Overestimator: i thought it was 60
<br>Player3-Overestimator: hahaha
<br>Player2-Underestimator: WTF i was way off
<br>Player1-Overestimator: so it was 50
<br>Player3-Overestimator: the big dots and little dots confused me
<br>Player2-Underestimator: yessss
<br>Player2-Underestimator: no same
<br>Player1-Overestimator: 42 = magic number bit smart
<br>Player3-Overestimator: what did the undekresitmators say 
<br>Player2-Underestimator: idk why i tried to count but i don't think that's the point of the game
<br>Player2-Underestimator: i said 40
<br>Player4-Underestimator: wait i said 60 and it said i was under
<br>Player1-Overestimator: wtf
<br>Player2-Underestimator: wait whatttt
<br>Player1-Overestimator: o shit
<br>Player3-Overestimator: oop
<br>Player1-Overestimator: we just got dooped
<br>Player2-Underestimator: ayo ?
<br>Player2-Underestimator: LMAO
<br>Player3-Overestimator: yeah what's going on 
<br>Player3-Overestimator: im dead 
<br>Player1-Overestimator: dam
<br>Player2-Underestimator: they're lying.
<br>Player1-Overestimator: its rlly like that
<br>Player2-Underestimator: HAHSAHASA
<br>Player4-Underestimator: lab rat era
<br>Player2-Underestimator: LMFAO
<br>Player2-Underestimator: all mind games
<br>Player3-Overestimator: us all trying to get our last credits 
<br>Player1-Overestimator: i feel 3/16 stupid rn
<br>Player4-Underestimator: literally
<br>Player2-Underestimator: AHSDFHAHSD SAME
<br>Player3-Overestimator: hahahahaha
<br>Player2-Underestimator: i need .5 more xDDD
<br>Player1-Overestimator: same
<br>Player1-Overestimator: im cucked
<br>Player3-Overestimator: I gotta right the essay
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: nah u got this 
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-05-08 11:00:06,2022-05-08 11:12:58,0,74.71.40.247,100,772,1,2022-05-08 11:12:59,R_2SjL7Wrsi7snvP8,,,,,40.7263,-73.9818,anonymous,EN,1,0,0,164.336,0,0,0,3.111,0,60,0,0,83.815,0,13.275,14.541,24.054,3,1,4,331,360,Region #1,17,0,0,22.071,0,0,0,25.008,0,,,,,,,0,0,15.007,0,,,,,,,,,,,,,,,,,2,4,7,,Something to do wiht morals,1,,2,It's a recorded video,,1,1,6392NwKkvp,Study1_MoHi10,,26,R_2SjL7Wrsi7snvP8,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player2-Underestimator: hi
<br>Player3-Overestimator: yeah so I guessed for more dots i guess
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: i also guessed
<br>Player1-Overestimator: more dots
<br>Player2-Underestimator: lol i thought it was 40
<br>Player4-Underestimator: i guessed like 60
<br>Player3-Overestimator: I said 42
<br>Player1-Overestimator: i thought it was 60
<br>Player3-Overestimator: hahaha
<br>Player2-Underestimator: WTF i was way off
<br>Player1-Overestimator: so it was 50
<br>Player3-Overestimator: the big dots and little dots confused me
<br>Player2-Underestimator: yessss
<br>Player2-Underestimator: no same
<br>Player1-Overestimator: 42 = magic number bit smart
<br>Player3-Overestimator: what did the undekresitmators say 
<br>Player2-Underestimator: idk why i tried to count but i don't think that's the point of the game
<br>Player2-Underestimator: i said 40
<br>Player4-Underestimator: wait i said 60 and it said i was under
<br>Player1-Overestimator: wtf
<br>Player2-Underestimator: wait whatttt
<br>Player1-Overestimator: o shit
<br>Player3-Overestimator: oop
<br>Player1-Overestimator: we just got dooped
<br>Player2-Underestimator: ayo ?
<br>Player2-Underestimator: LMAO
<br>Player3-Overestimator: yeah what's going on 
<br>Player3-Overestimator: im dead 
<br>Player1-Overestimator: dam
<br>Player2-Underestimator: they're lying.
<br>Player1-Overestimator: its rlly like that
<br>Player2-Underestimator: HAHSAHASA
<br>Player4-Underestimator: lab rat era
<br>Player2-Underestimator: LMFAO
<br>Player2-Underestimator: all mind games
<br>Player3-Overestimator: us all trying to get our last credits 
<br>Player1-Overestimator: i feel 3/16 stupid rn
<br>Player4-Underestimator: literally
<br>Player2-Underestimator: AHSDFHAHSD SAME
<br>Player3-Overestimator: hahahahaha
<br>Player2-Underestimator: i need .5 more xDDD
<br>Player1-Overestimator: same
<br>Player1-Overestimator: im cucked
<br>Player3-Overestimator: I gotta right the essay
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: nah u got this 
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2022-05-08 11:02:43,2022-05-08 11:13:32,0,216.165.95.136,100,649,1,2022-05-08 11:13:33,R_3I0P75HA2apC9hw,,,,,40.7359,-73.9904,anonymous,EN,1,0,0,7.049,0,0,0,3.015,0,60,0,0,82.094,0,0,0,23.064,0,1,4,309,284,Region #1,14,23,23,23.431,1,0,0,25.011,0,2,12.875,12.875,18.45,1,,,,,,,,,,,,,,,,,,,,,,1,4,10,,To see if I would pick the easy task and if it was in line with my previous decision,1,,1,,,1,1,6392NwKkvp,Study1_MoHi10,,26,R_3I0P75HA2apC9hw,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player2-Underestimator: hi
<br>Player3-Overestimator: yeah so I guessed for more dots i guess
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: i also guessed
<br>Player1-Overestimator: more dots
<br>Player2-Underestimator: lol i thought it was 40
<br>Player4-Underestimator: i guessed like 60
<br>Player3-Overestimator: I said 42
<br>Player1-Overestimator: i thought it was 60
<br>Player3-Overestimator: hahaha
<br>Player2-Underestimator: WTF i was way off
<br>Player1-Overestimator: so it was 50
<br>Player3-Overestimator: the big dots and little dots confused me
<br>Player2-Underestimator: yessss
<br>Player2-Underestimator: no same
<br>Player1-Overestimator: 42 = magic number bit smart
<br>Player3-Overestimator: what did the undekresitmators say 
<br>Player2-Underestimator: idk why i tried to count but i don't think that's the point of the game
<br>Player2-Underestimator: i said 40
<br>Player4-Underestimator: wait i said 60 and it said i was under
<br>Player1-Overestimator: wtf
<br>Player2-Underestimator: wait whatttt
<br>Player1-Overestimator: o shit
<br>Player3-Overestimator: oop
<br>Player1-Overestimator: we just got dooped
<br>Player2-Underestimator: ayo ?
<br>Player2-Underestimator: LMAO
<br>Player3-Overestimator: yeah what's going on 
<br>Player3-Overestimator: im dead 
<br>Player1-Overestimator: dam
<br>Player2-Underestimator: they're lying.
<br>Player1-Overestimator: its rlly like that
<br>Player2-Underestimator: HAHSAHASA
<br>Player4-Underestimator: lab rat era
<br>Player2-Underestimator: LMFAO
<br>Player2-Underestimator: all mind games
<br>Player3-Overestimator: us all trying to get our last credits 
<br>Player1-Overestimator: i feel 3/16 stupid rn
<br>Player4-Underestimator: literally
<br>Player2-Underestimator: AHSDFHAHSD SAME
<br>Player3-Overestimator: hahahahaha
<br>Player2-Underestimator: i need .5 more xDDD
<br>Player1-Overestimator: same
<br>Player1-Overestimator: im cucked
<br>Player3-Overestimator: I gotta right the essay
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: nah u got this 
<br>",,chatLog,,,
2022-05-08 11:00:03,2022-05-08 11:19:39,0,74.64.249.69,100,1176,1,2022-05-08 11:19:40,R_3iVGrM0RRIWPMjK,,,,,40.7149,-73.9893,anonymous,EN,1,0,0,245.833,0,0,0,3.014,0,40,0,0,0.434,0,0,0,29.109,0,1,4,645,76,Region #2,17,17.489,19.882,25.917,2,0,0,25.008,0,,,,,,,,,,,,,,,6.002,6.002,15.106,1,,,,,,,,,2,7,10,I think it's experimenter-blind but the participant can choose the assignment themselves which can introduce other biases,"Maybe how we would react when someone else made the decision we saw on video? After we interacted with everyone during the chat perhaps we might feel betrayed that the user picked the green task. ",1,,2,"I believe the chat was real because we talked about real things like participation credits and things we had to do in school. (someone had to write an essay etc.). However, I don't believe the screen recording was real (it was probably pre-set). This is because we never got a warning about a screen recording at the beginning of the survey (I feel like we would've needed to install something to have our screen recorded and set that up beforehand). ",I said picking the green task was super fair because they just want what's best for them and I would want the same for myself too haha!!,1,1,6392NwKkvp,Study1_MoHi10,,26,R_3iVGrM0RRIWPMjK,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player2-Underestimator: hi
<br>Player3-Overestimator: yeah so I guessed for more dots i guess
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: i also guessed
<br>Player1-Overestimator: more dots
<br>Player2-Underestimator: lol i thought it was 40
<br>Player4-Underestimator: i guessed like 60
<br>Player3-Overestimator: I said 42
<br>Player1-Overestimator: i thought it was 60
<br>Player3-Overestimator: hahaha
<br>Player2-Underestimator: WTF i was way off
<br>Player1-Overestimator: so it was 50
<br>Player3-Overestimator: the big dots and little dots confused me
<br>Player2-Underestimator: yessss
<br>Player2-Underestimator: no same
<br>Player1-Overestimator: 42 = magic number bit smart
<br>Player3-Overestimator: what did the undekresitmators say 
<br>Player2-Underestimator: idk why i tried to count but i don't think that's the point of the game
<br>Player2-Underestimator: i said 40
<br>Player4-Underestimator: wait i said 60 and it said i was under
<br>Player1-Overestimator: wtf
<br>Player2-Underestimator: wait whatttt
<br>Player1-Overestimator: o shit
<br>Player3-Overestimator: oop
<br>Player1-Overestimator: we just got dooped
<br>Player2-Underestimator: ayo ?
<br>Player2-Underestimator: LMAO
<br>Player3-Overestimator: yeah what's going on 
<br>Player3-Overestimator: im dead 
<br>Player1-Overestimator: dam
<br>Player2-Underestimator: they're lying.
<br>Player1-Overestimator: its rlly like that
<br>Player2-Underestimator: HAHSAHASA
<br>Player4-Underestimator: lab rat era
<br>Player2-Underestimator: LMFAO
<br>Player2-Underestimator: all mind games
<br>Player3-Overestimator: us all trying to get our last credits 
<br>Player1-Overestimator: i feel 3/16 stupid rn
<br>Player4-Underestimator: literally
<br>Player2-Underestimator: AHSDFHAHSD SAME
<br>Player3-Overestimator: hahahahaha
<br>Player2-Underestimator: i need .5 more xDDD
<br>Player1-Overestimator: same
<br>Player1-Overestimator: im cucked
<br>Player3-Overestimator: I gotta right the essay
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: nah u got this 
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-05-08 12:00:02,2022-05-08 12:15:40,0,38.122.11.250,100,938,1,2022-05-08 12:15:41,R_AATF9kNL73wu4XT,,,,,40.7362,-74.0422,anonymous,EN,1,0,0,281.238,0,0,0,3.115,0,50,0,0,1.45,0,0,0,27.524,0,1,4,317,282,Region #1,17,12.844,18.035,21.302,8,0,0,25.109,0,,,,,,,,,,,0,0,15.11,0,,,,,,,,,,,,,2,4,7,,To explore how people with different ways of thinking perceives the surroundings,1,,2,I thought it was an instruction or something,,1,1,6392NwKkvp,Study1_MoHi10,,27,R_AATF9kNL73wu4XT,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: It looked like a lot of dots
<br>Player1-Overestimator: Yeah it did
<br>Player1-Overestimator: lol
<br>Player2-Underestimator: i guessed 99 loll
<br>Player1-Overestimator: I guessed 140
<br>Player1-Overestimator: so it must be in between
<br>Player4-Underestimator: i guessed 50...
<br>Player3-Overestimator: I guessed 55
<br>Player1-Overestimator: Did we have the same picture?
<br>Player3-Overestimator: How could you underestimate but I overestimated
<br>Player4-Underestimator: maybe its not the same image
<br>Player1-Overestimator: Yeah that doesnt make sense unless we had different pictures
<br>Player3-Overestimator: Or the designation is random
<br>Player1-Overestimator: Maybe
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2022-05-08 12:00:20,2022-05-08 12:15:51,0,216.165.95.182,100,930,1,2022-05-08 12:15:52,R_2AFKWkLgiiSTW9c,,,,,40.7359,-73.9904,anonymous,EN,1,0,0,244.724,0,0,0,3.01,0,140,0,0,10.851,0,12.561,12.561,22.901,1,1,4,575,350,Region #2,16,0,0,21.446,0,0,0,25.109,0,,,,,,,,,,,0,0,15.107,0,,,,,,,,,,,,,2,4,8,,"I honestly have no idea, at first i thought it could be about group conformity but with the assigning tasks thing I was wondering if it would be about fairness?",1,,2,"I just didn't think that a person would choose that fast and upload a screen recording that fast. ",,1,1,6392NwKkvp,Study1_MoHi10,,27,R_2AFKWkLgiiSTW9c,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: It looked like a lot of dots
<br>Player1-Overestimator: Yeah it did
<br>Player1-Overestimator: lol
<br>Player2-Underestimator: i guessed 99 loll
<br>Player1-Overestimator: I guessed 140
<br>Player1-Overestimator: so it must be in between
<br>Player4-Underestimator: i guessed 50...
<br>Player3-Overestimator: I guessed 55
<br>Player1-Overestimator: Did we have the same picture?
<br>Player3-Overestimator: How could you underestimate but I overestimated
<br>Player4-Underestimator: maybe its not the same image
<br>Player1-Overestimator: Yeah that doesnt make sense unless we had different pictures
<br>Player3-Overestimator: Or the designation is random
<br>Player1-Overestimator: Maybe
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
